date,location,latitude,longitude,tmax,tmin,rainfall_mm,cloud_amt,data_source,state,region
2020-04-27,Darjeeling,27.041,88.2663,24.08,13.43,2.89,93.58,NASA_POWER,West Bengal,East (Himalayan)
2020-04-28,Darjeeling,27.041,88.2663,22.07,14.56,7.56,90.87,NASA_POWER,West Bengal,East (Himalayan)
2020-04-29,Darjeeling,27.041,88.2663,22.16,14.76,4.0,80.65,NASA_POWER,West Bengal,East (Himalayan)
2020-04-30,Darjeeling,27.041,88.2663,21.75,15.46,5.24,88.19,NASA_POWER,West Bengal,East (Himalayan)
2020-05-01,Darjeeling,27.041,88.2663,23.94,15.14,8.97,93.07,NASA_POWER,West Bengal,East (Himalayan)
2020-05-02,Darjeeling,27.041,88.2663,22.38,15.83,8.25,97.5,NASA_POWER,West Bengal,East (Himalayan)
2020-05-03,Darjeeling,27.041,88.2663,24.21,15.87,2.27,83.74,NASA_POWER,West Bengal,East (Himalayan)
2020-05-04,Darjeeling,27.041,88.2663,24.36,16.37,3.38,86.7,NASA_POWER,West Bengal,East (Himalayan)
2020-05-05,Darjeeling,27.041,88.2663,25.64,16.7,5.45,74.2,NASA_POWER,West Bengal,East (Himalayan)
2020-05-06,Darjeeling,27.041,88.2663,24.79,14.2,0.94,80.23,NASA_POWER,West Bengal,East (Himalayan)
2020-05-07,Darjeeling,27.041,88.2663,23.75,14.47,5.55,71.15,NASA_POWER,West Bengal,East (Himalayan)
2020-05-08,Darjeeling,27.041,88.2663,22.61,15.3,1.99,74.39,NASA_POWER,West Bengal,East (Himalayan)
2020-05-09,Darjeeling,27.041,88.2663,25.92,15.75,0.09,47.21,NASA_POWER,West Bengal,East (Himalayan)
2020-05-10,Darjeeling,27.041,88.2663,25.72,15.92,2.44,60.53,NASA_POWER,West Bengal,East (Himalayan)
2020-05-11,Darjeeling,27.041,88.2663,25.62,16.85,2.6,96.95,NASA_POWER,West Bengal,East (Himalayan)
2020-05-12,Darjeeling,27.041,88.2663,24.99,17.07,4.03,83.97,NASA_POWER,West Bengal,East (Himalayan)
2020-05-13,Darjeeling,27.041,88.2663,23.59,17.02,12.81,78.36,NASA_POWER,West Bengal,East (Himalayan)
2020-05-14,Darjeeling,27.041,88.2663,24.02,17.47,4.41,87.97,NASA_POWER,West Bengal,East (Himalayan)
2020-05-15,Darjeeling,27.041,88.2663,24.82,17.51,8.64,85.21,NASA_POWER,West Bengal,East (Himalayan)
2020-05-16,Darjeeling,27.041,88.2663,25.57,17.16,15.96,91.18,NASA_POWER,West Bengal,East (Himalayan)
2020-05-17,Darjeeling,27.041,88.2663,26.78,17.61,1.88,67.63,NASA_POWER,West Bengal,East (Himalayan)
2020-05-18,Darjeeling,27.041,88.2663,26.51,17.79,3.22,83.72,NASA_POWER,West Bengal,East (Himalayan)
2020-05-19,Darjeeling,27.041,88.2663,25.43,18.54,4.71,93.6,NASA_POWER,West Bengal,East (Himalayan)
2020-05-20,Darjeeling,27.041,88.2663,24.97,17.1,3.42,56.8,NASA_POWER,West Bengal,East (Himalayan)
2020-05-21,Darjeeling,27.041,88.2663,26.19,18.06,18.67,91.66,NASA_POWER,West Bengal,East (Himalayan)
2020-05-22,Darjeeling,27.041,88.2663,24.98,18.08,2.94,92.54,NASA_POWER,West Bengal,East (Himalayan)
2020-05-23,Darjeeling,27.041,88.2663,26.08,18.46,8.9,88.23,NASA_POWER,West Bengal,East (Himalayan)
2020-05-24,Darjeeling,27.041,88.2663,26.26,18.54,13.25,86.36,NASA_POWER,West Bengal,East (Himalayan)
2020-05-25,Darjeeling,27.041,88.2663,27.27,18.8,6.3,94.5,NASA_POWER,West Bengal,East (Himalayan)
2020-05-26,Darjeeling,27.041,88.2663,26.99,17.78,12.43,93.77,NASA_POWER,West Bengal,East (Himalayan)
2020-05-27,Darjeeling,27.041,88.2663,24.31,16.64,16.67,88.61,NASA_POWER,West Bengal,East (Himalayan)
2020-05-28,Darjeeling,27.041,88.2663,24.39,16.65,0.55,81.69,NASA_POWER,West Bengal,East (Himalayan)
2020-05-29,Darjeeling,27.041,88.2663,24.08,16.07,4.4,76.71,NASA_POWER,West Bengal,East (Himalayan)
2020-05-30,Darjeeling,27.041,88.2663,25.2,16.52,7.93,88.45,NASA_POWER,West Bengal,East (Himalayan)
2020-05-31,Darjeeling,27.041,88.2663,25.19,16.95,5.08,89.53,NASA_POWER,West Bengal,East (Himalayan)
2020-06-01,Darjeeling,27.041,88.2663,24.79,17.7,12.48,84.86,NASA_POWER,West Bengal,East (Himalayan)
2020-06-02,Darjeeling,27.041,88.2663,25.13,17.19,2.24,66.33,NASA_POWER,West Bengal,East (Himalayan)
2020-06-03,Darjeeling,27.041,88.2663,25.03,17.34,2.02,83.17,NASA_POWER,West Bengal,East (Himalayan)
2020-06-04,Darjeeling,27.041,88.2663,24.02,18.41,7.47,91.74,NASA_POWER,West Bengal,East (Himalayan)
2020-06-05,Darjeeling,27.041,88.2663,25.55,17.32,9.56,74.93,NASA_POWER,West Bengal,East (Himalayan)
2020-06-06,Darjeeling,27.041,88.2663,26.23,18.36,19.39,72.63,NASA_POWER,West Bengal,East (Himalayan)
2020-06-07,Darjeeling,27.041,88.2663,26.19,18.35,4.01,68.74,NASA_POWER,West Bengal,East (Himalayan)
2020-06-08,Darjeeling,27.041,88.2663,26.6,19.03,14.69,56.3,NASA_POWER,West Bengal,East (Himalayan)
2020-06-09,Darjeeling,27.041,88.2663,26.97,19.24,10.28,76.49,NASA_POWER,West Bengal,East (Himalayan)
2020-06-10,Darjeeling,27.041,88.2663,27.7,18.68,4.83,77.66,NASA_POWER,West Bengal,East (Himalayan)
2020-06-11,Darjeeling,27.041,88.2663,27.4,19.71,9.72,80.08,NASA_POWER,West Bengal,East (Himalayan)
2020-06-12,Darjeeling,27.041,88.2663,25.24,19.77,18.75,85.98,NASA_POWER,West Bengal,East (Himalayan)
2020-06-13,Darjeeling,27.041,88.2663,26.3,19.15,14.89,83.68,NASA_POWER,West Bengal,East (Himalayan)
2020-06-14,Darjeeling,27.041,88.2663,23.86,19.37,29.71,87.72,NASA_POWER,West Bengal,East (Himalayan)
2020-06-15,Darjeeling,27.041,88.2663,24.46,19.39,18.59,91.58,NASA_POWER,West Bengal,East (Himalayan)
2020-06-16,Darjeeling,27.041,88.2663,23.75,20.31,20.07,95.2,NASA_POWER,West Bengal,East (Himalayan)
2020-06-17,Darjeeling,27.041,88.2663,24.0,19.9,20.03,81.19,NASA_POWER,West Bengal,East (Himalayan)
2020-06-18,Darjeeling,27.041,88.2663,23.53,19.57,49.22,88.12,NASA_POWER,West Bengal,East (Himalayan)
2020-06-19,Darjeeling,27.041,88.2663,24.82,19.48,12.31,87.39,NASA_POWER,West Bengal,East (Himalayan)
2020-06-20,Darjeeling,27.041,88.2663,25.57,20.1,12.08,79.44,NASA_POWER,West Bengal,East (Himalayan)
2020-06-21,Darjeeling,27.041,88.2663,26.44,20.02,15.61,78.18,NASA_POWER,West Bengal,East (Himalayan)
2020-06-22,Darjeeling,27.041,88.2663,25.5,19.57,24.96,84.68,NASA_POWER,West Bengal,East (Himalayan)
2020-06-23,Darjeeling,27.041,88.2663,25.18,19.39,23.47,73.29,NASA_POWER,West Bengal,East (Himalayan)
2020-06-24,Darjeeling,27.041,88.2663,25.99,19.75,21.22,89.7,NASA_POWER,West Bengal,East (Himalayan)
2020-06-25,Darjeeling,27.041,88.2663,24.6,21.07,37.6,95.06,NASA_POWER,West Bengal,East (Himalayan)
2020-06-26,Darjeeling,27.041,88.2663,23.94,19.74,38.33,92.85,NASA_POWER,West Bengal,East (Himalayan)
2020-06-27,Darjeeling,27.041,88.2663,24.1,20.86,22.6,95.95,NASA_POWER,West Bengal,East (Himalayan)
2020-06-28,Darjeeling,27.041,88.2663,24.4,20.43,25.79,98.47,NASA_POWER,West Bengal,East (Himalayan)
2020-06-29,Darjeeling,27.041,88.2663,23.97,19.96,4.59,89.83,NASA_POWER,West Bengal,East (Himalayan)
2020-06-30,Darjeeling,27.041,88.2663,25.55,19.39,6.69,83.01,NASA_POWER,West Bengal,East (Himalayan)
2020-07-01,Darjeeling,27.041,88.2663,25.23,19.71,19.72,84.35,NASA_POWER,West Bengal,East (Himalayan)
2020-07-02,Darjeeling,27.041,88.2663,24.29,20.81,32.57,92.47,NASA_POWER,West Bengal,East (Himalayan)
2020-07-03,Darjeeling,27.041,88.2663,23.53,20.92,34.44,97.99,NASA_POWER,West Bengal,East (Himalayan)
2020-07-04,Darjeeling,27.041,88.2663,24.05,20.3,16.44,84.68,NASA_POWER,West Bengal,East (Himalayan)
2020-07-05,Darjeeling,27.041,88.2663,25.33,19.93,14.22,86.29,NASA_POWER,West Bengal,East (Himalayan)
2020-07-06,Darjeeling,27.041,88.2663,24.59,20.15,25.74,89.35,NASA_POWER,West Bengal,East (Himalayan)
2020-07-07,Darjeeling,27.041,88.2663,25.92,20.0,12.49,86.41,NASA_POWER,West Bengal,East (Himalayan)
2020-07-08,Darjeeling,27.041,88.2663,24.82,21.11,16.09,88.38,NASA_POWER,West Bengal,East (Himalayan)
2020-07-09,Darjeeling,27.041,88.2663,23.85,20.71,19.86,95.5,NASA_POWER,West Bengal,East (Himalayan)
2020-07-10,Darjeeling,27.041,88.2663,23.98,21.63,121.53,65.43,NASA_POWER,West Bengal,East (Himalayan)
2020-07-11,Darjeeling,27.041,88.2663,23.98,20.07,153.79,91.18,NASA_POWER,West Bengal,East (Himalayan)
2020-07-12,Darjeeling,27.041,88.2663,24.76,20.36,30.06,74.5,NASA_POWER,West Bengal,East (Himalayan)
2020-07-13,Darjeeling,27.041,88.2663,24.62,20.67,15.16,93.91,NASA_POWER,West Bengal,East (Himalayan)
2020-07-14,Darjeeling,27.041,88.2663,25.64,20.01,11.04,90.95,NASA_POWER,West Bengal,East (Himalayan)
2020-07-15,Darjeeling,27.041,88.2663,25.42,19.59,10.31,89.71,NASA_POWER,West Bengal,East (Himalayan)
2020-07-16,Darjeeling,27.041,88.2663,24.72,20.29,10.75,94.23,NASA_POWER,West Bengal,East (Himalayan)
2020-07-17,Darjeeling,27.041,88.2663,23.41,19.77,10.88,95.57,NASA_POWER,West Bengal,East (Himalayan)
2020-07-18,Darjeeling,27.041,88.2663,24.43,19.42,9.3,93.25,NASA_POWER,West Bengal,East (Himalayan)
2020-07-19,Darjeeling,27.041,88.2663,24.05,20.13,38.29,80.27,NASA_POWER,West Bengal,East (Himalayan)
2020-07-20,Darjeeling,27.041,88.2663,23.72,20.32,29.83,80.9,NASA_POWER,West Bengal,East (Himalayan)
2020-07-21,Darjeeling,27.041,88.2663,23.36,19.37,36.61,88.35,NASA_POWER,West Bengal,East (Himalayan)
2020-07-22,Darjeeling,27.041,88.2663,23.9,20.17,10.84,95.02,NASA_POWER,West Bengal,East (Himalayan)
2020-07-23,Darjeeling,27.041,88.2663,23.51,20.12,12.32,77.36,NASA_POWER,West Bengal,East (Himalayan)
2020-07-24,Darjeeling,27.041,88.2663,24.01,20.23,23.05,96.77,NASA_POWER,West Bengal,East (Himalayan)
2020-07-25,Darjeeling,27.041,88.2663,24.37,20.0,4.64,92.97,NASA_POWER,West Bengal,East (Himalayan)
2020-07-26,Darjeeling,27.041,88.2663,25.04,20.09,18.13,90.21,NASA_POWER,West Bengal,East (Himalayan)
2020-07-27,Darjeeling,27.041,88.2663,26.06,19.79,37.01,97.12,NASA_POWER,West Bengal,East (Himalayan)
2020-07-28,Darjeeling,27.041,88.2663,24.56,19.97,21.69,94.05,NASA_POWER,West Bengal,East (Himalayan)
2020-07-29,Darjeeling,27.041,88.2663,23.45,20.51,13.29,97.19,NASA_POWER,West Bengal,East (Himalayan)
2020-07-30,Darjeeling,27.041,88.2663,23.83,19.91,20.28,78.14,NASA_POWER,West Bengal,East (Himalayan)
2020-07-31,Darjeeling,27.041,88.2663,23.65,19.82,29.16,89.44,NASA_POWER,West Bengal,East (Himalayan)
2020-08-01,Darjeeling,27.041,88.2663,25.68,19.2,19.67,88.38,NASA_POWER,West Bengal,East (Himalayan)
2020-08-02,Darjeeling,27.041,88.2663,26.66,19.88,3.92,86.83,NASA_POWER,West Bengal,East (Himalayan)
2020-08-03,Darjeeling,27.041,88.2663,26.73,21.11,3.7,84.27,NASA_POWER,West Bengal,East (Himalayan)
2020-08-04,Darjeeling,27.041,88.2663,29.05,21.85,8.6,70.28,NASA_POWER,West Bengal,East (Himalayan)
2020-08-05,Darjeeling,27.041,88.2663,26.04,21.57,28.35,92.34,NASA_POWER,West Bengal,East (Himalayan)
2020-08-06,Darjeeling,27.041,88.2663,25.82,20.83,21.93,92.05,NASA_POWER,West Bengal,East (Himalayan)
2020-08-07,Darjeeling,27.041,88.2663,26.41,21.04,3.89,75.23,NASA_POWER,West Bengal,East (Himalayan)
2020-08-08,Darjeeling,27.041,88.2663,26.27,20.93,10.38,96.36,NASA_POWER,West Bengal,East (Himalayan)
2020-08-09,Darjeeling,27.041,88.2663,24.42,20.54,25.87,82.81,NASA_POWER,West Bengal,East (Himalayan)
2020-08-10,Darjeeling,27.041,88.2663,25.77,20.85,19.6,98.86,NASA_POWER,West Bengal,East (Himalayan)
2020-08-11,Darjeeling,27.041,88.2663,25.09,20.24,20.66,98.3,NASA_POWER,West Bengal,East (Himalayan)
2020-08-12,Darjeeling,27.041,88.2663,24.33,20.69,31.96,92.43,NASA_POWER,West Bengal,East (Himalayan)
2020-08-13,Darjeeling,27.041,88.2663,25.51,20.77,22.52,91.58,NASA_POWER,West Bengal,East (Himalayan)
2020-08-14,Darjeeling,27.041,88.2663,25.01,21.24,16.44,95.21,NASA_POWER,West Bengal,East (Himalayan)
2020-08-15,Darjeeling,27.041,88.2663,24.43,20.89,11.72,97.92,NASA_POWER,West Bengal,East (Himalayan)
2020-08-16,Darjeeling,27.041,88.2663,25.38,19.44,15.23,94.45,NASA_POWER,West Bengal,East (Himalayan)
2020-08-17,Darjeeling,27.041,88.2663,25.58,19.89,5.9,80.32,NASA_POWER,West Bengal,East (Himalayan)
2020-08-18,Darjeeling,27.041,88.2663,26.63,19.89,7.21,45.87,NASA_POWER,West Bengal,East (Himalayan)
2020-08-19,Darjeeling,27.041,88.2663,25.28,19.78,16.61,74.0,NASA_POWER,West Bengal,East (Himalayan)
2020-08-20,Darjeeling,27.041,88.2663,24.49,18.46,13.72,78.48,NASA_POWER,West Bengal,East (Himalayan)
2020-08-21,Darjeeling,27.041,88.2663,24.33,18.53,10.56,91.78,NASA_POWER,West Bengal,East (Himalayan)
2020-08-22,Darjeeling,27.041,88.2663,24.43,18.64,11.59,86.48,NASA_POWER,West Bengal,East (Himalayan)
2020-08-23,Darjeeling,27.041,88.2663,24.41,19.08,14.38,84.62,NASA_POWER,West Bengal,East (Himalayan)
2020-08-24,Darjeeling,27.041,88.2663,25.81,19.3,5.87,78.86,NASA_POWER,West Bengal,East (Himalayan)
2020-08-25,Darjeeling,27.041,88.2663,26.1,21.03,3.44,92.73,NASA_POWER,West Bengal,East (Himalayan)
2020-08-26,Darjeeling,27.041,88.2663,26.67,20.18,7.36,77.89,NASA_POWER,West Bengal,East (Himalayan)
2020-08-27,Darjeeling,27.041,88.2663,25.0,19.07,12.81,56.23,NASA_POWER,West Bengal,East (Himalayan)
2020-08-28,Darjeeling,27.041,88.2663,24.94,19.49,8.59,71.59,NASA_POWER,West Bengal,East (Himalayan)
2020-08-29,Darjeeling,27.041,88.2663,25.72,19.84,7.62,88.69,NASA_POWER,West Bengal,East (Himalayan)
2020-08-30,Darjeeling,27.041,88.2663,25.88,19.49,7.02,91.73,NASA_POWER,West Bengal,East (Himalayan)
2020-08-31,Darjeeling,27.041,88.2663,24.55,20.08,18.94,97.17,NASA_POWER,West Bengal,East (Himalayan)
2020-09-01,Darjeeling,27.041,88.2663,25.93,21.29,11.57,83.46,NASA_POWER,West Bengal,East (Himalayan)
2020-09-02,Darjeeling,27.041,88.2663,25.88,20.13,3.12,93.64,NASA_POWER,West Bengal,East (Himalayan)
2020-09-03,Darjeeling,27.041,88.2663,25.76,19.87,9.41,83.14,NASA_POWER,West Bengal,East (Himalayan)
2020-09-04,Darjeeling,27.041,88.2663,25.62,19.58,13.97,87.96,NASA_POWER,West Bengal,East (Himalayan)
2020-09-05,Darjeeling,27.041,88.2663,24.05,19.83,14.44,98.23,NASA_POWER,West Bengal,East (Himalayan)
2020-09-06,Darjeeling,27.041,88.2663,24.7,19.87,23.9,88.84,NASA_POWER,West Bengal,East (Himalayan)
2020-09-07,Darjeeling,27.041,88.2663,24.13,20.1,34.88,84.19,NASA_POWER,West Bengal,East (Himalayan)
2020-09-08,Darjeeling,27.041,88.2663,23.98,19.79,35.56,86.99,NASA_POWER,West Bengal,East (Himalayan)
2020-09-09,Darjeeling,27.041,88.2663,25.17,19.72,9.67,87.48,NASA_POWER,West Bengal,East (Himalayan)
2020-09-10,Darjeeling,27.041,88.2663,24.88,19.57,6.29,98.16,NASA_POWER,West Bengal,East (Himalayan)
2020-09-11,Darjeeling,27.041,88.2663,23.81,19.07,10.94,95.42,NASA_POWER,West Bengal,East (Himalayan)
2020-09-12,Darjeeling,27.041,88.2663,24.52,19.83,6.68,96.99,NASA_POWER,West Bengal,East (Himalayan)
2020-09-13,Darjeeling,27.041,88.2663,21.8,19.58,24.6,95.09,NASA_POWER,West Bengal,East (Himalayan)
2020-09-14,Darjeeling,27.041,88.2663,24.53,18.68,12.31,97.04,NASA_POWER,West Bengal,East (Himalayan)
2020-09-15,Darjeeling,27.041,88.2663,22.32,19.71,39.09,76.66,NASA_POWER,West Bengal,East (Himalayan)
2020-09-16,Darjeeling,27.041,88.2663,23.84,19.73,17.64,98.31,NASA_POWER,West Bengal,East (Himalayan)
2020-09-17,Darjeeling,27.041,88.2663,23.95,19.18,14.79,95.29,NASA_POWER,West Bengal,East (Himalayan)
2020-09-18,Darjeeling,27.041,88.2663,22.84,19.63,12.98,84.47,NASA_POWER,West Bengal,East (Himalayan)
2020-09-19,Darjeeling,27.041,88.2663,26.35,19.43,0.67,69.23,NASA_POWER,West Bengal,East (Himalayan)
2020-09-20,Darjeeling,27.041,88.2663,26.93,21.01,2.46,83.44,NASA_POWER,West Bengal,East (Himalayan)
2020-09-21,Darjeeling,27.041,88.2663,23.01,19.87,49.33,98.46,NASA_POWER,West Bengal,East (Himalayan)
2020-09-22,Darjeeling,27.041,88.2663,22.2,18.75,59.34,95.64,NASA_POWER,West Bengal,East (Himalayan)
2020-09-23,Darjeeling,27.041,88.2663,22.72,18.57,83.21,86.48,NASA_POWER,West Bengal,East (Himalayan)
2020-09-24,Darjeeling,27.041,88.2663,23.14,19.9,32.4,93.35,NASA_POWER,West Bengal,East (Himalayan)
2020-09-25,Darjeeling,27.041,88.2663,22.35,19.36,45.15,96.24,NASA_POWER,West Bengal,East (Himalayan)
2020-09-26,Darjeeling,27.041,88.2663,24.06,20.06,28.87,97.85,NASA_POWER,West Bengal,East (Himalayan)
2020-09-27,Darjeeling,27.041,88.2663,25.09,19.72,15.26,84.79,NASA_POWER,West Bengal,East (Himalayan)
2020-09-28,Darjeeling,27.041,88.2663,25.53,18.62,3.01,76.24,NASA_POWER,West Bengal,East (Himalayan)
2020-09-29,Darjeeling,27.041,88.2663,24.68,19.31,4.75,89.45,NASA_POWER,West Bengal,East (Himalayan)
2020-09-30,Darjeeling,27.041,88.2663,24.97,19.17,1.31,78.52,NASA_POWER,West Bengal,East (Himalayan)
2020-10-01,Darjeeling,27.041,88.2663,24.76,19.62,1.07,86.02,NASA_POWER,West Bengal,East (Himalayan)
2020-10-02,Darjeeling,27.041,88.2663,24.85,18.65,1.15,84.99,NASA_POWER,West Bengal,East (Himalayan)
2020-10-03,Darjeeling,27.041,88.2663,23.94,19.04,3.87,94.13,NASA_POWER,West Bengal,East (Himalayan)
2020-10-04,Darjeeling,27.041,88.2663,24.86,18.84,2.18,94.03,NASA_POWER,West Bengal,East (Himalayan)
2020-10-05,Darjeeling,27.041,88.2663,23.47,19.19,3.84,83.56,NASA_POWER,West Bengal,East (Himalayan)
2020-10-06,Darjeeling,27.041,88.2663,24.84,18.99,4.89,74.77,NASA_POWER,West Bengal,East (Himalayan)
2020-10-07,Darjeeling,27.041,88.2663,24.82,18.89,3.55,72.69,NASA_POWER,West Bengal,East (Himalayan)
2020-10-08,Darjeeling,27.041,88.2663,25.33,17.82,1.92,65.41,NASA_POWER,West Bengal,East (Himalayan)
2020-10-09,Darjeeling,27.041,88.2663,26.37,18.76,0.0,56.48,NASA_POWER,West Bengal,East (Himalayan)
2020-10-10,Darjeeling,27.041,88.2663,26.1,18.84,0.0,57.6,NASA_POWER,West Bengal,East (Himalayan)
2020-10-11,Darjeeling,27.041,88.2663,25.45,18.88,0.56,45.12,NASA_POWER,West Bengal,East (Himalayan)
2020-10-12,Darjeeling,27.041,88.2663,25.07,18.73,0.7,56.53,NASA_POWER,West Bengal,East (Himalayan)
2020-10-13,Darjeeling,27.041,88.2663,25.43,18.19,0.01,48.44,NASA_POWER,West Bengal,East (Himalayan)
2020-10-14,Darjeeling,27.041,88.2663,25.28,18.91,0.05,61.41,NASA_POWER,West Bengal,East (Himalayan)
2020-10-15,Darjeeling,27.041,88.2663,25.26,18.32,0.04,63.53,NASA_POWER,West Bengal,East (Himalayan)
2020-10-16,Darjeeling,27.041,88.2663,25.17,19.0,0.0,81.02,NASA_POWER,West Bengal,East (Himalayan)
2020-10-17,Darjeeling,27.041,88.2663,24.61,18.37,0.0,82.14,NASA_POWER,West Bengal,East (Himalayan)
2020-10-18,Darjeeling,27.041,88.2663,24.23,18.13,0.02,88.74,NASA_POWER,West Bengal,East (Himalayan)
2020-10-19,Darjeeling,27.041,88.2663,24.31,16.88,0.0,59.28,NASA_POWER,West Bengal,East (Himalayan)
2020-10-20,Darjeeling,27.041,88.2663,24.59,17.32,0.0,41.05,NASA_POWER,West Bengal,East (Himalayan)
2020-10-21,Darjeeling,27.041,88.2663,24.07,16.26,0.01,58.21,NASA_POWER,West Bengal,East (Himalayan)
2020-10-22,Darjeeling,27.041,88.2663,24.26,15.66,0.05,46.04,NASA_POWER,West Bengal,East (Himalayan)
2020-10-23,Darjeeling,27.041,88.2663,24.69,16.13,0.07,57.31,NASA_POWER,West Bengal,East (Himalayan)
2020-10-24,Darjeeling,27.041,88.2663,24.4,15.43,1.52,44.74,NASA_POWER,West Bengal,East (Himalayan)
2020-10-25,Darjeeling,27.041,88.2663,23.6,15.45,6.39,72.09,NASA_POWER,West Bengal,East (Himalayan)
2020-10-26,Darjeeling,27.041,88.2663,23.33,14.99,2.49,64.49,NASA_POWER,West Bengal,East (Himalayan)
2020-10-27,Darjeeling,27.041,88.2663,24.34,14.98,0.01,41.99,NASA_POWER,West Bengal,East (Himalayan)
2020-10-28,Darjeeling,27.041,88.2663,22.89,15.02,0.0,43.96,NASA_POWER,West Bengal,East (Himalayan)
2020-10-29,Darjeeling,27.041,88.2663,24.03,15.78,0.0,46.58,NASA_POWER,West Bengal,East (Himalayan)
2020-10-30,Darjeeling,27.041,88.2663,26.2,15.63,0.0,45.35,NASA_POWER,West Bengal,East (Himalayan)
2020-10-31,Darjeeling,27.041,88.2663,26.99,14.98,0.01,40.36,NASA_POWER,West Bengal,East (Himalayan)
2020-11-01,Darjeeling,27.041,88.2663,23.36,15.49,0.03,34.51,NASA_POWER,West Bengal,East (Himalayan)
2020-11-02,Darjeeling,27.041,88.2663,23.57,15.64,0.2,50.68,NASA_POWER,West Bengal,East (Himalayan)
2020-11-03,Darjeeling,27.041,88.2663,23.47,15.81,0.01,50.83,NASA_POWER,West Bengal,East (Himalayan)
2020-11-04,Darjeeling,27.041,88.2663,22.4,14.24,0.0,62.9,NASA_POWER,West Bengal,East (Himalayan)
2020-11-05,Darjeeling,27.041,88.2663,21.16,12.98,0.04,57.41,NASA_POWER,West Bengal,East (Himalayan)
2020-11-06,Darjeeling,27.041,88.2663,19.71,12.2,0.09,59.23,NASA_POWER,West Bengal,East (Himalayan)
2020-11-07,Darjeeling,27.041,88.2663,21.01,12.99,0.0,46.04,NASA_POWER,West Bengal,East (Himalayan)
2020-11-08,Darjeeling,27.041,88.2663,21.17,13.4,0.0,40.63,NASA_POWER,West Bengal,East (Himalayan)
2020-11-09,Darjeeling,27.041,88.2663,22.11,13.1,0.0,32.77,NASA_POWER,West Bengal,East (Himalayan)
2020-11-10,Darjeeling,27.041,88.2663,21.75,13.58,0.0,38.75,NASA_POWER,West Bengal,East (Himalayan)
2020-11-11,Darjeeling,27.041,88.2663,22.11,13.94,0.0,40.42,NASA_POWER,West Bengal,East (Himalayan)
2020-11-12,Darjeeling,27.041,88.2663,25.02,13.81,0.0,40.69,NASA_POWER,West Bengal,East (Himalayan)
2020-11-13,Darjeeling,27.041,88.2663,22.45,13.81,0.0,41.73,NASA_POWER,West Bengal,East (Himalayan)
2020-11-14,Darjeeling,27.041,88.2663,21.59,12.71,0.01,39.2,NASA_POWER,West Bengal,East (Himalayan)
2020-11-15,Darjeeling,27.041,88.2663,21.52,13.68,0.04,39.82,NASA_POWER,West Bengal,East (Himalayan)
2020-11-16,Darjeeling,27.041,88.2663,22.5,13.16,0.0,54.27,NASA_POWER,West Bengal,East (Himalayan)
2020-11-17,Darjeeling,27.041,88.2663,19.96,12.33,0.0,56.17,NASA_POWER,West Bengal,East (Himalayan)
2020-11-18,Darjeeling,27.041,88.2663,18.8,11.17,0.0,66.4,NASA_POWER,West Bengal,East (Himalayan)
2020-11-19,Darjeeling,27.041,88.2663,19.15,9.36,0.0,60.3,NASA_POWER,West Bengal,East (Himalayan)
2020-11-20,Darjeeling,27.041,88.2663,19.24,11.06,0.0,50.05,NASA_POWER,West Bengal,East (Himalayan)
2020-11-21,Darjeeling,27.041,88.2663,18.64,8.97,0.0,63.99,NASA_POWER,West Bengal,East (Himalayan)
2020-11-22,Darjeeling,27.041,88.2663,17.36,8.47,0.0,57.77,NASA_POWER,West Bengal,East (Himalayan)
2020-11-23,Darjeeling,27.041,88.2663,17.89,8.89,0.0,57.82,NASA_POWER,West Bengal,East (Himalayan)
2020-11-24,Darjeeling,27.041,88.2663,19.31,9.37,0.0,58.56,NASA_POWER,West Bengal,East (Himalayan)
2020-11-25,Darjeeling,27.041,88.2663,19.88,10.84,0.0,51.11,NASA_POWER,West Bengal,East (Himalayan)
2020-11-26,Darjeeling,27.041,88.2663,21.31,11.78,0.0,83.71,NASA_POWER,West Bengal,East (Himalayan)
2020-11-27,Darjeeling,27.041,88.2663,19.06,12.03,0.04,88.99,NASA_POWER,West Bengal,East (Himalayan)
2020-11-28,Darjeeling,27.041,88.2663,21.66,9.7,0.0,47.69,NASA_POWER,West Bengal,East (Himalayan)
2020-11-29,Darjeeling,27.041,88.2663,20.94,12.1,0.0,43.02,NASA_POWER,West Bengal,East (Himalayan)
2020-11-30,Darjeeling,27.041,88.2663,20.02,11.44,0.0,34.28,NASA_POWER,West Bengal,East (Himalayan)
2020-12-01,Darjeeling,27.041,88.2663,19.98,11.12,0.0,51.09,NASA_POWER,West Bengal,East (Himalayan)
2020-12-02,Darjeeling,27.041,88.2663,18.58,11.59,0.0,66.01,NASA_POWER,West Bengal,East (Himalayan)
2020-12-03,Darjeeling,27.041,88.2663,17.86,10.88,0.07,83.42,NASA_POWER,West Bengal,East (Himalayan)
2020-12-04,Darjeeling,27.041,88.2663,17.96,11.07,1.69,66.37,NASA_POWER,West Bengal,East (Himalayan)
2020-12-05,Darjeeling,27.041,88.2663,16.58,10.56,0.98,79.69,NASA_POWER,West Bengal,East (Himalayan)
2020-12-06,Darjeeling,27.041,88.2663,16.47,10.51,1.05,70.07,NASA_POWER,West Bengal,East (Himalayan)
2020-12-07,Darjeeling,27.041,88.2663,18.14,10.12,0.29,62.67,NASA_POWER,West Bengal,East (Himalayan)
